id	filename	md5	size	state
13579649-b285-4d85-9139-620639a466de	unc.edu.29dffd79-dbc1-4cf3-b79e-264c680af667.2564332.rsem.genes.normalized_results	a5fdba4eb787bb20b36a0d3ae69af236	431045	live
c1955b55-7c46-49c7-ba59-898897306167	unc.edu.ca6eb99c-bd11-4cca-9507-a1fd60afe813.2612935.rsem.genes.normalized_results	d130f3749e70021e4eb87d6e06a3d81c	431464	live
b49cbf16-6c42-40d3-ba1f-63e09d480f54	unc.edu.0bc1d5cb-2064-4ae7-b821-1e999ef57fa5.2563456.rsem.genes.normalized_results	962e5db7e9c84936a17a6a1f73c29e09	432404	live
513fb915-3e75-4682-a7fc-162195ba5611	unc.edu.a9c824b6-4214-4c8a-9914-0d418f609e5d.2564225.rsem.genes.results	f0080eacf721f0f4eb6c56127fe2eab4	1490215	live
687b23f0-e9e5-4c62-875a-f717f81ab2fc	unc.edu.e22176fd-5103-42c7-b5e6-555d883a39aa.2563210.rsem.genes.results	2ae9c9db1bb2c982268dd7e66f94b5a1	1487206	live
f777c085-c36c-46dc-853e-bd8a5ca59b32	unc.edu.45ec0ad2-7de5-4f39-9088-c5a9eb46b10b.2567329.rsem.genes.normalized_results	5128c2e443b4f48e4dba803bc6c45a08	433474	live
bef5f6f0-d1a2-4bc3-a020-424cd2b7d8f8	unc.edu.5bbb5bfd-1842-449a-89bc-2ec5990c0b1d.2565391.rsem.genes.normalized_results	bc23d9c47b4ff02b8394b2236fa97e39	432306	live
ebec5bbb-3f9f-49da-bfbf-4fc48dbbefdf	unc.edu.5647d775-827e-478b-ae8b-a7b872ad3fe6.2565551.rsem.genes.normalized_results	7fdd236b967cffc7bc2c4cc8e73b0c74	433169	live
e74102de-55cf-49a2-9d18-1c1d96017089	unc.edu.9f1ac770-6106-40f8-9f7e-2538d1b3336a.2537020.rsem.genes.normalized_results	ab1072151d381978ae2c106fe232e22d	433022	live
cedbe497-f058-42e5-979c-ecc750e31503	unc.edu.ef2acd8c-22e3-4c71-a8b3-87bb62befa65.2535825.rsem.genes.results	e1828b8996708dcb3b021e362a907698	1488695	live
294c46e5-3b9e-4970-847a-b5f551a6b790	unc.edu.207c04e4-3a0c-415f-941a-191d1b5b9401.2564192.rsem.genes.results	ca991457cd9b7ea7f449d43597f3f8e5	1491297	live
ae0dc2f1-3e59-450f-be24-14841af0c260	unc.edu.3ec8356c-b035-44a5-8f51-8aad764da4ac.2536185.rsem.genes.normalized_results	f1d6d6c670be68064d8d7aa204c5a50d	433508	live
04620e59-8430-49e0-9a0e-d6f9c98d6254	unc.edu.fc0c860a-7c68-457d-bc75-dbade64050c9.2613886.rsem.genes.results	b75b1347081e639e55a69d88bb77ccca	1463654	live
e332a69d-8aad-482f-9891-905f2f2d8c7e	unc.edu.50c214e8-6c8a-45c2-8f64-6aa3256f639b.2539262.rsem.genes.normalized_results	ba14941605725e510d9e69445629f1f1	434242	live
6731b634-1590-4d7b-a5be-7027e22c48e6	unc.edu.3ec8356c-b035-44a5-8f51-8aad764da4ac.2536171.rsem.genes.results	4c168a6a67721caa5466d088e036c79f	1479353	live
50bfd62c-04d4-48bb-86d4-d8d873363478	unc.edu.e22176fd-5103-42c7-b5e6-555d883a39aa.2563226.rsem.genes.normalized_results	de665a58bc87397a32d2c2d9aa943bfd	432289	live
fbf80da9-b1b8-438f-96fe-7940c231615d	unc.edu.ac171614-a8cb-42eb-ab5c-84964727866d.2536957.rsem.genes.results	782ac2ab454579bb9bbc480dfca35cca	1479114	live
4d2d9a7b-efb2-4f95-8586-6abaed0a4c1b	unc.edu.5eba7c31-9866-41d9-a9b3-d4b80ee7f631.2560307.rsem.genes.results	049637d84a1cfd030de1fbe63385d9fb	1509717	live
96fad089-e5f8-4fd7-aecb-53961b0f5090	unc.edu.e18a3b30-dcfc-43eb-b975-29d92bb221ea.2565891.rsem.genes.normalized_results	c647f194b4ccf489cfc5cfe1c375de20	432408	live
7bceed4d-581e-422b-90e0-6446689d086c	unc.edu.8b6e8309-2206-4269-8b92-0f42702cbc3d.2543348.rsem.genes.normalized_results	d5c980bf32488baa47989787017df436	432137	live
