ID	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	Treg
cg14999168	0.0710000023245811	0.889335989952087	0.0435000006109476	0	0.135999999940395	0.0529999993741512	0	0.0260000005364418	0	0	0.0769999995827675
cg25574765	0.0370000004768372	0.914215823014577	0	0	0.222499996423721	0.211499996483326	0.0490000005811453	0.0285000009462237	0.028999999165535	0	0
cg07332880	0.924000024795532	0.0398293029871977	0.96450001001358	0.941500008106232	0.939500004053116	0.927500009536743	0.937999993562698	0.944000005722046	0.950999975204468	0.90200001001358	0.953500002622604
cg07369741	0.913999974727631	0.0741758241758242	0.851000010967255	0.75900000333786	0.912500023841858	0.946000009775162	0.807000011205673	0.938500016927719	0.943000018596649	0.831499993801117	0.734499990940094
cg10510259	0.888999998569489	0.142857142857143	0.930999994277954	0.86149999499321	0.934500008821487	0.941000014543533	0.87950000166893	0.891000002622604	0.898000001907349	0.883500009775162	0.875
cg16945186	0.0370000004768372	0.830143394795331	0.00800000037997961	0.054500000551343	0.0135000003501773	0.010499999858439	0	0	0	0	0.0319999996572733
cg07965924	0.96399998664856	0.0613095252996399	0.942999988794327	0.958499997854233	0.958000004291534	0.942999988794327	0.948500007390976	0.932500004768372	0.930000007152557	0.92849999666214	0.913500010967255
cg09148852	0.846000015735626	0	0.798000007867813	0.832500010728836	0.331999994814396	0.623999983072281	0.431999996304512	0.627499997615814	0.855000019073486	0.831499993801117	0.672000020742416
cg19870403	0.778999984264374	0.058333333705879	0.763999998569489	0.696999996900558	0.800499975681305	0.824999988079071	0.777500003576279	0.820999979972839	0.791000008583069	0.810499995946884	0.733999997377396
cg09122455	0.876999974250793	0.102631501108408	0.86149999499321	0.863999992609024	0.849999994039536	0.820499986410141	0.84799998998642	0.845999985933304	0.845000028610229	0.786500006914139	0.823500007390976
cg00901320	0.138999998569489	0.57166666785876	0.0529999993741512	0.152500003576279	0.0285000000149012	0.0210000006482005	0.018499999307096	0.0265000006183982	0	0.0609999988228083	0.0614999998360872
cg03636488	0.00800000037997961	0.838541666666667	0.0464999992400408	0.255999997258186	0.119500000029802	0.0859999973326921	0.00999999977648258	0.0245000002905726	0.0309999994933605	0.188999995589256	0.080000001937151
cg03569637	0.0189999993890524	0.860555492639542	0	0	0.0260000005364418	0.0609999988228083	0.0125000001862645	0	0.0120000001043081	0	0.0160000007599592
cg24749672	0.0410000011324883	0.829090982675552	0.0109999999403954	0	0	0.0185000002384186	0	0	0	0	0.0405000001192093
cg08075204	0.0149999996647239	0.813657492399216	0	0	0.0120000001043081	0.010499999858439	0	0	0	0	0.0329999998211861
cg00776080	0.957000017166138	0.111969111969112	0.969999998807907	0.96399998664856	0.845499992370605	0.91499999165535	0.945000022649765	0.934000015258789	0.933000028133392	0.935000002384186	0.988999992609024
cg07684775	0.768999993801117	0.035359799861908	0.797500014305115	0.783999979496002	0.706000000238419	0.722499996423721	0.776000022888184	0.729499995708466	0.709999978542328	0.697500020265579	0.74549999833107
cg07139337	0.952000021934509	0.117142997682095	0.955000013113022	0.855500012636185	0.825500011444092	0.876500010490417	0.825500011444092	0.947500020265579	0.939999997615814	0.983999997377396	0.899500012397766
cg16823042	0.91100001335144	0.025000000372529	0.969500005245209	0.926499992609024	0.90599998831749	0.909999996423721	0.924499988555908	0.885499984025955	0.805000007152557	0.891999989748001	0.870999991893768
cg23387569	0.962000012397766	0.026315800845623	0.933499991893768	0.977500021457672	0.892499983310699	0.927500009536743	0.905499994754791	0.915499985218048	0.917999982833862	0.927499979734421	0.924499988555908
cg24217894	0.938000023365021	0.0442307696032983	0.963499993085861	0.950500011444092	0.951999992132187	0.963499993085861	0.929999977350235	0.96399998664856	0.96399998664856	0.922500014305115	0.991499990224838
cg16402452	0.925000011920929	0	0.931000024080276	0.951999992132187	0.924500018358231	0.970499992370605	0.861000001430511	0.939000010490417	0.906000018119812	0.91049998998642	0.949000000953674
cg17367450	0.712000012397766	0.103191501647234	0.694499999284744	0.662999987602234	0.690500020980835	0.683000028133392	0.613499999046326	0.67399999499321	0.700999975204468	0.689000010490417	0.747500002384186
cg00308650	0	0.757352941176471	0.00499999988824129	0	0	0.00899999961256981	0.0135000003501773	0.00499999988824129	0.00899999961256981	0	0.00499999988824129
cg26363363	0	0.702484995126724	0	0	0	0	0	0	0	0	0.00700000021606684
cg04234016	0.0260000005364418	0.819444285498725	0.017000000923872	0.0169999999925494	0.193000003695488	0.11599999666214	0.182500004768372	0.138000000268221	0.179000005125999	0.0420000022277236	0.0199999995529652
cg16733705	0.223000004887581	0.730302006006241	0.227999992668629	0.377500012516975	0.0724999979138374	0.0769999995827675	0.0940000005066395	0.108000002801418	0.101000003516674	0.117999996989965	0.153500001877546
cg24722535	0.941999971866608	0.0954545505344868	0.885500013828278	0.904500007629395	0.916000008583069	0.946000009775162	0.917999982833862	0.949999988079071	0.930999994277954	0.950999975204468	0.83050000667572
cg23967739	0.88400000333786	0.0683229941388835	0.903500020503998	0.843500018119812	0.912000000476837	0.925999999046326	0.918999999761581	0.847499996423721	0.896000027656555	0.849999994039536	0.817499995231628
cg07465999	0.836000025272369	0.0832376578645235	0.851500004529953	0.805500000715256	0.946000009775162	0.878500014543533	0.926499992609024	0.90149998664856	0.921000003814697	0.921000003814697	0.773499995470047
cg15704807	0.921000003814697	0.133928571428571	0.957500010728836	0.940499991178513	0.928000003099442	0.931499987840652	0.962500005960464	0.865500003099442	0.889999985694885	0.870999991893768	0.891000002622604
cg13668195	0.776000022888184	0.0378472004085779	0.766000002622604	0.72299998998642	0.891000002622604	0.776500016450882	0.68299999833107	0.820499986410141	0.808000028133392	0.867000013589859	0.618499994277954
cg18661463	0.855000019073486	0.0128205128205128	0.871499985456467	0.897000014781952	0.95100000500679	0.96849998831749	0.880999982357025	0.941500008106232	0.89300000667572	0.932000011205673	0.935499995946884
cg13322350	0.0179999992251396	0.720779350825719	0	0	0.391000002622604	0.332000002264977	0.212500005960464	0.0199999995529652	0.0450000017881393	0	0
cg16850027	0.987999975681305	0.115275112731803	0.983999997377396	0.979000002145767	0.968500018119812	0.988999992609024	0.953999996185303	0.970499992370605	0.947000026702881	0.962999999523163	0.969999998807907
cg08567279	0.0179999992251396	0.559907781226294	0.046000000089407	0.0565000008791685	0.035500000230968	0.0189999993890524	0	0	0	0	0.0389999989420176
cg26444528	0.508000016212463	0.760731518268585	0.30850000679493	0.453500002622604	0.0449999999254942	0.13400000333786	0.123500000685453	0.0824999995529652	0.0820000022649765	0.157000005245209	0.298500001430511
cg22697386	0.834999978542328	0.0869565113731053	0.838500022888184	0.78600001335144	0.811499983072281	0.838499993085861	0.808500021696091	0.797000020742416	0.791999995708466	0.840499997138977	0.770500004291534
cg00829747	0.888999998569489	0.0941176478038816	0.90200001001358	0.862500011920929	0.847000002861023	0.82150000333786	0.854499995708466	0.877499997615814	0.76800000667572	0.796999990940094	0.888999998569489
cg03091551	0.136000007390976	0.559195402298851	0.0604999996721745	0.109499998390675	0.0629999991506338	0.0409999992698431	0.0185000002384186	0.0235000001266599	0.0189999993890524	0.016499999910593	0.0684999991208315
cg13539545	0.28999999165535	0.639815014600754	0.162500001490116	0.346499994397163	0.0824999995529652	0.0295000001788139	0.0240000002086163	0.0844999998807907	0.0599999986588955	0.0800000000745058	0.217000000178814
cg14511698	0.19200000166893	0.686298012733459	0.168499998748302	0.221000000834465	0.0509999990463257	0.0559999998658895	0.0370000004768372	0.0439999997615814	0.0529999993741512	0.0315000005066395	0.129000004380941
cg00157572	0.224000006914139	0.706348985433578	0.146499998867512	0.216000005602837	0.103999998420477	0.0570000000298023	0.101999998092651	0.0585000012069941	0.063000001013279	0.0850000008940697	0.121499996632338
cg00681462	0.0209999997168779	0.922962971307613	0.116500001400709	0.185000002384186	0.0125000001862645	0.0290000000968575	0	0	0	0.0734999980777502	0.267000004649162
cg13493526	0.962000012397766	0.0690943131990293	0.93299999833107	0.97299998998642	0.973499983549118	0.913000017404556	0.969999998807907	0.976999998092651	0.972000002861023	0.872500002384186	0.959500014781952
cg13559889	0	0.813226491212845	0	0	0.0930000022053719	0.149000000208616	0.082999998703599	0.0044999998062849	0	0.00650000013411045	0.008500000461936
cg22999830	0	0.832167918865497	0.0665000006556511	0	0.123000003397465	0.0810000002384186	0.0910000018775463	0.0764999985694885	0.0370000004768372	0	0.0804999992251396
cg17809595	0.922999978065491	0.0656084977090359	0.962500005960464	0.921999990940094	0.935500025749207	0.945499986410141	0.933499991893768	0.956999987363815	0.925999999046326	0.909999996423721	0.971999973058701
cg24111443	0.953000009059906	0.121168501675129	0.961000025272369	0.94650000333786	0.921000003814697	0.967500001192093	0.928999990224838	0.935499995946884	0.959999978542328	0.895999997854233	0.942499995231628
cg02010763	0.811999976634979	0.0645833333333333	0.978500008583069	0.969999998807907	0.84349998831749	0.810000002384186	0.794999986886978	0.863999992609024	0.810000002384186	0.918999999761581	0.96450001001358
cg00610310	0.899999976158142	0.024695122137484	0.880499988794327	0.849999994039536	0.894499987363815	0.885500013828278	0.8125	0.837999999523163	0.820999979972839	0.89300000667572	0.821000009775162
cg26415566	0.197999998927116	0.708333492279053	0.200499996542931	0.295999988913536	0.0680000018328428	0.0535000003874302	0.0214999997988343	0.0464999992400408	0.0370000004768372	0.0819999976083636	0.20549999922514
cg02258482	0.967999994754791	0.015625	0.947999984025955	0.940500020980835	0.889999985694885	0.898999989032745	0.951999992132187	0.921000003814697	0.837000012397766	0.896499991416931	0.89750000834465
cg06401532	0.967000007629395	0.045176649466157	0.967500001192093	0.949999988079071	0.937000006437302	0.970999985933304	0.934499979019165	0.980499982833862	0.962999999523163	0.983999997377396	0.97749999165535
cg10809434	0.0179999992251396	0.870266600795414	0.107499998062849	0.12500000372529	0.0429999995976686	0.0569999981671572	0.0345000009983778	0.0154999997466803	0.0480000004172325	0.0149999996647239	0.483999997377396
cg02914427	0.0549999997019768	0.766194522380829	0	0	0.017000000923872	0.034999999217689	0	0	0	0	0
cg02494665	0.0480000004172325	0.784615510702133	0	0	0.13400000333786	0.0590000003576279	0.091499999165535	0.0169999999925494	0.0149999996647239	0	0
cg26052456	0.726000010967255	0	0.827999979257584	0.842500001192093	0.63850000500679	0.66100001335144	0.521499991416931	0.592000007629395	0.573000013828278	0.799000024795532	0.827999979257584
cg13928306	0.764999985694885	0	0.82600000500679	0.849500000476837	0.593500003218651	0.660000026226044	0.592999994754791	0.598999977111816	0.565999984741211	0.679499983787537	0.870000004768372
cg02016178	0	0.756579011678696	0	0	0.0714999986812472	0.108500000089407	0.0709999985992908	0.0440000016242266	0.0199999995529652	0	0
cg26245368	0.811999976634979	0.0204166499897838	0.793499976396561	0.793500006198883	0.816499978303909	0.835500001907349	0.800000011920929	0.784999996423721	0.675999999046326	0.808499991893768	0.75
cg26783146	0.916999995708466	0.0745370385271532	0.94200000166893	0.951999992132187	0.85699999332428	0.769999980926514	0.875999987125397	0.824999988079071	0.879000008106232	0.916999995708466	0.89750000834465
cg22546332	0.861000001430511	0.14495806821755	0.867500007152557	0.864999979734421	0.810999989509583	0.881500005722046	0.842000007629395	0.852500021457672	0.829999983310699	0.894499987363815	0.849500000476837
cg01602001	0.824999988079071	0.0428571432296719	0.809000015258789	0.711499989032745	0.831499993801117	0.833499997854233	0.840499997138977	0.867500007152557	0.837999999523163	0.820499986410141	0.79899999499321
cg06127256	1	0.0741758369482481	0.954500019550323	0.959500014781952	0.974500000476837	0.972000002861023	0.909500002861023	0.955000013113022	0.98199999332428	0.942499995231628	0.966999977827072
cg02524112	0.950999975204468	0.0928609665529228	1	0.972000002861023	0.988499999046326	0.948500007390976	0.953999996185303	0.959999978542328	0.972000002861023	0.976500004529953	0.965999990701675
cg01375262	0.85699999332428	0.102631501108408	0.828500002622604	0.872999995946884	0.828999996185303	0.910500019788742	0.876000016927719	0.787000000476837	0.85699999332428	0.902500003576279	0.814999997615814
cg16107648	0.0270000007003546	0.876262626262626	0	0	0.0570000000298023	0.0330000007525086	0	0.00400000018998981	0	0	0
cg16188466	0.834999978542328	0.0521778501570225	0.812999993562698	0.819499999284744	0.824499994516373	0.786500006914139	0.821999996900558	0.792499989271164	0.859000027179718	0.856499999761581	0.755999982357025
cg11731596	0.381999999284744	0.726708024740219	0.354000002145767	0.600000023841858	0.250499993562698	0.233499996364117	0.146000005304813	0.214500002563	0.157000005245209	0.241999998688698	0.382499992847443
cg05877788	0.342000007629395	0.788889014720917	0.753499984741211	0.630500018596649	0.283000007271767	0.203999996185303	0.247000001370907	0.36599999666214	0.319000005722046	0.350999996066093	0.603000000119209
cg20253259	0	0.888888888888889	0	0	0	0	0	0	0	0	0
cg00220162	0.25	0.648550724637681	0.170000001788139	0.320499986410141	0.125500001013279	0.0720000006258488	0.0445000007748604	0.0949999988079071	0.0930000022053719	0.078999999910593	0.14299999922514
cg14424407	0.061999998986721	0.636302500963211	0.0399999991059303	0.0885000005364418	0.00899999961256981	0.0149999996647239	0	0.00849999999627471	0	0.0285000000149012	0.0309999994933605
cg12524318	0.105999998748302	0.777472496032715	0.00499999988824129	0.025000000372529	0.0869999974966049	0.0600000005215406	0.0610000006854534	0.0535000022500753	0.00999999977648258	0	0.0570000009611249
cg16473184	0.880999982357025	0.0883117020130157	0.922000020742416	0.932500004768372	0.750999987125397	0.788500010967255	0.800500005483627	0.75900000333786	0.699000000953674	0.743999987840652	0.932500004768372
cg09120724	0.892000019550323	0.174242496490479	0.939000010490417	0.935499995946884	0.744500011205673	0.842500001192093	0.850999981164932	0.803000003099442	0.843999981880188	0.861999988555908	0.970999985933304
cg02081266	0.0500000007450581	0.654498994350433	0.0294999992474914	0.0330000016838312	0	0.0364999994635582	0	0.0144999995827675	0	0.0199999995529652	0.0140000004321337
cg10606834	0.137999996542931	0.666666825612386	0.0559999998658895	0.140500001609325	0.0109999999403954	0.0339999995194376	0.0529999993741512	0.0564999990165234	0.0219999998807907	0.036000001244247	0.151500001549721
cg14823851	0.194999992847443	0.712727516889572	0.130500003695488	0.244500003755093	0.0465000011026859	0.0564999990165234	0.0254999990575016	0.0449999999254942	0.0379999987781048	0.132499996572733	0.155500002205372
cg04602992	0	0.842719844409398	0.0640000030398369	0.378499999642372	0.0520000010728836	0.0734999999403954	0.0494999997317791	0.0200000000186265	0.0179999992251396	0.118500001728535	0.026999999769032
cg22740684	0.0109999999403954	0.804761999845505	0.0535000022500753	0.00999999977648258	0.0135000003501773	0.0109999999403954	0	0	0	0	0.0550000015646219
cg20446176	0.833000004291534	0.0279365074894731	0.898000001907349	0.912999987602234	0.850499987602234	0.913500010967255	0.855000019073486	0.83950001001358	0.800000011920929	0.949999988079071	0.867500007152557
cg07452879	0.810999989509583	0.150225505232811	0.863999992609024	0.819999992847443	0.866499990224838	0.859499990940094	0.91550001502037	0.859499990940094	0.873000025749207	0.836500018835068	0.844499975442886
cg11962479	0	0.892381012439728	0	0	0.126499999314547	0.144000001251698	0.0389999989420176	0.121000003069639	0.028999999165535	0	0
cg26438409	0.938000023365021	0.277472496032715	0.894499987363815	0.897000014781952	0.96399998664856	0.89699998497963	0.90599998831749	0.933000028133392	0.931999981403351	0.930500000715256	0.867500007152557
cg11641450	0.0689999982714653	0.870833333333333	0.0424999995157123	0.0285000000149012	0.263999998569489	0.177999995648861	0.141500003635883	0.0674999989569187	0.0140000004321337	0.0299999993294477	0.170499995350838
cg07393058	0.782999992370605	0.0488393126318963	0.925000011920929	0.83899998664856	0.841499984264374	0.821000009775162	0.777999997138977	0.883000016212463	0.852999985218048	0.842000007629395	0.879499971866608
cg09865411	0.017000000923872	0.870833486318588	0.153499998152256	0.24100000411272	0.0154999997466803	0.0255000004544854	0.027500000782311	0	0.0120000001043081	0.0769999995827675	0.150999996811152
cg13633270	0.212999999523163	0.655555555555556	0.112999998033047	0.223999999463558	0.0515000000596046	0.0640000030398369	0.0559999998658895	0.046000000089407	0.0199999995529652	0.0469999983906746	0.152999997138977
cg16061498	0.150999993085861	0.695048004388809	0.0720000006258488	0.143500003963709	0.0370000004768372	0.101500000804663	0.0240000002086163	0.0210000006482005	0.0390000008046627	0.0160000007599592	0.103999998420477
cg09623077	0.620999991893768	0.343501159778008	0.745999991893768	0.574499994516373	0.826999992132187	0.877000004053116	0.796000003814697	0.874500006437302	0.869000017642975	0.862500011920929	0.633500009775162
cg07650061	0.879999995231628	0.161111111111111	0.898999989032745	0.894500017166138	0.755499988794327	0.813500016927719	0.790999978780746	0.787499994039536	0.820999979972839	0.830499976873398	0.809499979019165
cg03482769	0.935999989509583	0.0221893293397314	0.986000001430511	0.990000009536743	0.909000009298325	0.958000004291534	0.888999998569489	0.942499995231628	0.78600001335144	0.960500001907349	0.962999999523163
cg10608596	0.144999995827675	0.680555555555556	0.15149999409914	0.173000000417233	0.0245000002905726	0.037499999627471	0.0525000002235174	0.0535000003874302	0.0160000007599592	0.0509999990463257	0.133000001311302
cg02385661	0.0270000007003546	0.848958333333333	0.19200000166893	0.290500000119209	0.175999999046326	0.124000001698732	0.0579999983310699	0	0	0.0280000008642673	0.112500000745058
cg18366919	0.00700000021606684	0.613207995891571	0.017000000923872	0.0740000009536743	0.00749999983236194	0.0209999997168779	0	0	0	0	0.0410000011324883
cg17744933	0.930000007152557	0.168239160106992	0.941000014543533	0.945999979972839	0.768500000238419	0.833499997854233	0.924499988555908	0.894499987363815	0.939000010490417	0.791999995708466	0.831499993801117
cg06765837	0	0.904545442624526	0.0125000001862645	0	0.079500000923872	0.121000003069639	0.0530000012367964	0.00650000013411045	0	0	0.0144999995827675
cg05231032	0.810000002384186	0.017543850466609	0.938000023365021	0.909000009298325	0.88400000333786	0.898999989032745	0.858999997377396	0.881500005722046	0.871999979019165	0.938499987125397	0.810000002384186
cg15059065	0.890999972820282	0.0428571496158838	0.974999994039536	0.935000002384186	0.894499987363815	0.890000015497208	0.797000020742416	0.868999987840652	0.862999975681305	0.988999992609024	0.950000017881393
cg06871497	0	0.843604505062103	0.0360000003129244	0.0139999995008111	0.0204999996349216	0.0264999996870756	0.00700000021606684	0	0	0	0.0780000034719706
cg07150293	0.885999977588654	0.119469696969697	0.878000020980835	0.816500008106232	0.885499984025955	0.909499973058701	0.866500020027161	0.842999994754791	0.860000014305115	0.919999986886978	0.784500002861023
cg18581405	0	0.841227978467941	0	0	0.119500000029802	0.0910000000149012	0.0130000002682209	0	0	0	0
cg16927606	0	0.904545454545455	0	0	0	0.0225000008940697	0	0	0	0	0
cg24673765	0.136000007390976	0.660919328530629	0.325000002980232	0.65149998664856	0.0115000000223517	0.0300000002607703	0	0.0344999991357327	0.017000000923872	0.118000000715256	0.420499995350838
cg08230957	0.958000004291534	0.22	0.97749999165535	0.96450001001358	0.914499998092651	0.939500004053116	1	0.976999998092651	0.954999983310699	0.950000017881393	0.94650000333786
cg05486531	0.945999979972839	0.179450757575758	0.913499981164932	0.934500008821487	0.928000003099442	0.948000013828278	0.935000002384186	0.949499994516373	0.955999970436096	0.952000021934509	0.960999995470047
cg08454936	0.961000025272369	0.060173150151968	0.96450001001358	0.962500005960464	0.867499977350235	0.863499999046326	0.832999974489212	0.906000018119812	0.861999988555908	0.901999980211258	0.945000022649765
cg12092651	0	0.930243604638603	0.0130000002682209	0	0.0230000000447035	0.0344999991357327	0.0205000005662441	0	0	0	0.124500002712011
cg14189583	0	0.822041481733322	0.00400000018998981	0	0.0339999999850988	0.031999999191612	0.0194999999366701	0	0	0	0.0119999996386468
cg02713698	0.952000021934509	0.0884615510702133	0.914499998092651	0.865000009536743	0.967000007629395	0.947499990463257	0.913000017404556	0.96399998664856	0.912000000476837	0.881999999284744	0.916000008583069
cg02590401	0	0.689931511878967	0	0	0.036999998614192	0.0394999999552965	0	0	0	0	0.0109999999403954
cg21553182	0.165000006556511	0.696944217528066	0.0700000002980232	0.202500000596046	0	0.0144999995827675	0	0.0200000000186265	0.0120000001043081	0.0135000003501773	0.0895000025629997
cg25763393	0.111000001430511	0.647580486536026	0.0650000013411045	0.156499996781349	0	0.0149999996647239	0.034000001847744	0.0215000007301569	0	0	0.0924999993294477
cg14231297	0.493999987840652	0.711309364863804	0.283000007271767	0.459999993443489	0.155000001192093	0.175999999046326	0.114500001072884	0.145999997854233	0.128000006079674	0.130500003695488	0.362499997019768
cg17408527	0.470999985933304	0.68803406220216	0.331000000238419	0.485000014305115	0.201999999582767	0.160999998450279	0.18749999627471	0.179999999701977	0.114000000059605	0.20499999448657	0.407999992370605
cg11618529	0.273000001907349	0.727513521909714	0.157000005245209	0.3125	0.0324999988079071	0.0474999994039536	0.0480000004172325	0.0525000002235174	0.0410000011324883	0.0934999994933605	0.0989999994635582
cg22568423	0.824999988079071	0.065126063192592	0.929500013589859	0.90149998664856	0.801999986171722	0.794999986886978	0.784999996423721	0.791000008583069	0.867999970912933	0.932000011205673	0.86599999666214
cg22987448	0.800000011920929	0.0511363810210714	0.948500007390976	0.946499973535538	0.887500017881393	0.855499982833862	0.91100001335144	0.878999978303909	0.935999989509583	0.932500004768372	0.889499992132187
cg07214164	0.363999992609024	0.746428489685059	0.323500007390976	0.425000011920929	0.137500002980232	0.214999996125698	0.191500000655651	0.181500002741814	0.148000001907349	0.270999997854233	0.392499998211861
cg01106428	0.958000004291534	0.0784615501761436	0.9375	0.849500000476837	0.871999979019165	0.900000005960464	0.835500001907349	0.891999989748001	0.883000016212463	0.895999997854233	0.877000004053116
cg20935165	0.189999997615814	0.69782600402832	0.0594999995082617	0.16950000077486	0.046000000089407	0.0109999999403954	0	0.00800000037997961	0	0.0219999998807907	0.0144999995827675
cg25576362	0	0.852813925061907	0	0	0.0154999997466803	0.0125000001862645	0	0	0	0	0.0140000004321337
